"Product Name";"Brand Name";"Price";"Rating";"Reviews";"Review Votes"
"Samsung Galaxy Exhibit 4G (T-Mobile), t679";"Samsung";119.99;2;"FYI: I have had this phone for less than 1 week.I havent been totally displeased with this phone (but I cant bring myself to give it 3 stars). It is quick, the screen has pretty crisp images/good resolution and colors (depending on what you are used to), the camera is good (not great), and the Samsung interface is better than vanilla Android in my opinion (adding shortcuts/widgets to the homescreen for example). However, this phone has been freezing a LOT (also..the pull down notification bar often wont stick/stay down, it just goes back up, the call volume could be a little louder, and the sigl ability seems slightly weaker than other phones). Basically, it freezes once or twice with every 20 minutes (straight) of use. And it was like that even when I barely had any apps downloaded onto it. To make matters worse, it doesnt just pick up where it left off after a few minutes of me waiting...it concludes by restarting itself! This is usually not a big deal but I have worked on school papers via phone before and I would hate for it to shut down during a time like that. Such an issue just doesnt make the phone feel dependable. Im considering returning this phone.If it matters to you...the freeze ups are not during gaming or watching movies...they are during simpler things like clicking on something (or just the Back button) within the first 1 or 2 screens of an app. Neither Home nor Back work. Not even volume (oh, that freezes up too by the way...when there is no other freezing going on.) The only button that works is the lock screen/power button but it only provides the on/off screen, not any actual locking or powering down during the freeze.Tiny gripe: I wish there was some other way to turnt he screen on other than just by the somewhat stiff, high-up button on the right-hand side. Its not a convenient spare fo the moment location. The phone is a *little* awkward to hold/not rrow enough and I dont have short fingers. The plus of the power/lock button being high is carefree placement in a car mount, but its just high up enough to not be a comfy location. The volume button is a little lower and no problem.Tethering - at least as is - does not work, but I dont fault the phone for that (but I wanted to let you know what to expect). I am quite sure it is due to T-Mobile now charging (monthly add-on) for Wifi and USB tethering. I havent had any problems with bluetooth connectivity.";2
"Samsung Galaxy Exhibit 4G (T-Mobile), t679";"Samsung";119.99;1;"Very slow, I do not recommend it";0
"Samsung Galaxy Exhibit 4G (T-Mobile), t679";"Samsung";119.99;5;"I had an iphone 3g for a few years. But I had tmobile and the 2g speeds were maddening. So I went to the android side and got this phone because I did not want to spend a lot, but wanted 4g speed. I got that.Physical size is same as the iphone. Screen is fine. Those that say it doesn't view well in the sun, make sure your brightness is turned up. Mine defaulted to the lowest setting and it took me a month to figure out that was the problem.Phone is light. Responsive. Call quality is good. 4g speeds are great, though sometimes I lose a sigl, but I think that's not the phone as I live in a dead spot.Transition to Android was entertaining. Not the closed system of Apple, so there is some funkiness that I liken to the PC world, though not that crazy. Rooted the phone to get rid of a lot of bloatware, and I highly recommend you do that.Changed the theme to look like an iphone as I mentally have committed certain icons to certain functions.Battery life is fairly good. I can usually go a couple of days without charging and I use my phone a fair amount.When I was in the tmobile store, I drooled over the Galaxy S2. But in the end, I have an ipad, so why do I need a galaxy. This phone was cheap and highly functiol.My only minor complaint is the lack of a better 'on' button, as the power button on the side of the unit is a little hard to depress at times to wake up the phone. But I can live with that.All in all, I think this is a great 4g android phone for less than $200. Hard to go wrong.Ironically, I tried to buy this at the local tmobile store in my town to support local business. But because of the challenges the carriers have with previous contracts and lots of small print rules governing the prices of phones, the best they could do was $350. Hello amazon.";7
"Samsung Galaxy Exhibit 4G (T-Mobile), t679";"Samsung";119.99;5;"Now charges, didn't before, was able to add more storage as well. Easier to use for loading files than my Apple Ipod.";3
"Samsung Galaxy Exhibit 4G (T-Mobile), t679";"Samsung";119.99;4;"Bought this for my almost 17-year old daughter, and she loves it, so far. I haven't heard any complaints yet, and she is discovering more about it's capabilities every day.";0
"Samsung Galaxy Exhibit 4G (T-Mobile), t679";"Samsung";119.99;5;"These films fit great and last long if you take care of it. No problems installing and having multiple is great when you get an annoying scratch, you can replace it. I got one when I put the phone in my pocket with my keys. I think that happens with any film, and that's why you get the films - so you don't get a permanent scratch.";0
"Samsung Galaxy Exhibit 4G (T-Mobile), t679";"Samsung";119.99;4;"This is my first smart phone, still a dumb operator. I am learning and will be OK after a while.";0
"Samsung Galaxy Exhibit 4G (T-Mobile), t679";"Samsung";119.99;1;"This is a good phone but looses its charge after an hour.";0
"Samsung Galaxy Exhibit 4G (T-Mobile), t679";"Samsung";119.99;4;"Very easy to use. Good price. Nice features it has just what I need in a phone. I might get another one.";0
"Samsung Galaxy Exhibit 4G (T-Mobile), t679";"Samsung";119.99;1;"This phone looks good, is easy to use, but within the first 24 hours the screen froze and I couldn't turn the power off. Had to pop out the battery to restart it. This continued once or twice a day for the next 6 days. Also, within those 6 days, the phone shut down and restarted on it's own while I was in the middle of applications. I should have done my research and checked out other reviews (who said the same thing) before I made my purchase.";2
"Samsung Galaxy Exhibit 4G (T-Mobile), t679";"Samsung";119.99;4;"The phone was in good condition and worked well. Easily functioned and just your typical android phone. Good for my younger brothers first smart phone for high school back when we purchased the phone.";0
"Samsung Galaxy Exhibit 4G (T-Mobile), t679";"Samsung";119.99;5;"I am over 50 years old and can honestly say this is a true 'smartphone'. Everything is pretty simple and I love it. Recently went to the Philadelphia Flower Show and this phone took beautiful pictures. The only downfall is that the battery needs to be charged often so I just make it a habit to carry an extra charger with me at work and at home.Great price for a 4G!";0
"Samsung Galaxy Exhibit 4G (T-Mobile), t679";"Samsung";119.99;4;"Make the work";0
"Samsung Galaxy Exhibit 4G (T-Mobile), t679";"Samsung";119.99;5;"just purchased the smartphone, have had no issues so far, even though the phone is not top of the line it's still an excellent choice for any person on a budget who does not want to get stuck with a monthly bill, has almost all the functions of a high end smartphone.";3
"Samsung Galaxy Exhibit 4G (T-Mobile), t679";"Samsung";119.99;5;"a";0
"Samsung Galaxy Express 3 AT&T Prepaid (U.S. Warranty)";"Samsung";91.46;5;"GREAT PHONE!!!";1
"Samsung Galaxy Express I437 Unlocked GSM Phone with 4G, Android 4.0 OS, Dual-Core Processor, 4.5 Super AMOLED Multi-Touchscreen, 5MP Camera, GPS, Wi-Fi, Bluetooth, NFC and microSD Slot - Black";"Samsung";129.99;5;"One flawless phone with no complaints I found, is this one.(1) This phone has Android 4.0 OS with no glitches, smooth loading. It only takes 8 seconds to turn on (from the time you press the power button and to go to the main screen).(2) Comes with 8GB of built-in memory (available 5GB for users)(3) Camera produces excellent pictures (both front and back)(4) Battery gives good power back up(5) Neither too small, nor too big(6) Touchscreen behaves the way it is supposed to(7) 1.5 GHz Qualcomm Spdragon S4 Plus MSM8960 dual-core process is awesomeThe reasoble price for this kind of phone could be around $150 to $175 range. This phone is little pricier.No complaints and only compliments instead for this phone. Thanks.";15
"Samsung Galaxy G920F-S6 32GB Factory Unlocked 5.1 - Intertiol Sourced Version - Black";"Samsung";434.99;1;"This is a UK unlocked phone. Gets horrible service in the US with tmobile";1
"Samsung Galaxy G920F-S6 32GB Factory Unlocked 5.1 - Intertiol Sourced Version - Black";"Samsung";434.99;5;"I actually was afraid of getting it online but the phone was the real deal. Compared it to my friends s6 from tmobile and it's the same. The only difference was the dual sim. I guess that is a plus for me. Thanks.";1
"Samsung Galaxy G920F-S6 32GB Factory Unlocked 5.1 - Intertiol Sourced Version - Black";"Samsung";434.99;5;"Good delivery. Good quality phone";0
"Samsung Galaxy G920F-S6 32GB Factory Unlocked 5.1 - Intertiol Sourced Version - Black";"Samsung";434.99;5;"Works great, with AT&T, no issues with LTE, but if does display it as 4G. Not sure about the region either because there new 5.1.1 update has not hit it yet even though it's been out for a few weeks.";2
"Samsung Galaxy G920F-S6 32GB Factory Unlocked 5.1 - Intertiol Sourced Version - Black";"Samsung";434.99;5;"Best Phone e ver !";0
"Samsung Galaxy G920F-S6 32GB Factory Unlocked 5.1 - Intertiol Sourced Version - Black";"Samsung";434.99;5;"excelent";0
"Samsung Galaxy G920F-S6 32GB Factory Unlocked 5.1 - Intertiol Sourced Version - Black";"Samsung";434.99;4;"Gift for a lady. She loves it but her kids promptly broke the screen. Bought it to use in Mexico.";1
"Samsung Galaxy G920F-S6 32GB Factory Unlocked 5.1 - Intertiol Sourced Version - Black";"Samsung";434.99;5;"Excelente!";0
"Samsung Galaxy G920F-S6 32GB Factory Unlocked 5.1 - Intertiol Sourced Version - Black";"Samsung";434.99;5;"Sleek looking and I love the fast charging feature.";0
"Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone - Retail Packaging - Gold(Intertiol Version)";"Samsung";194.9;5;"Perfect! Thank you!";0
"Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone - Retail Packaging - Gold(Intertiol Version)";"Samsung";194.9;5;"My son loves it and an added feature a radio?";0
"Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone - Retail Packaging - Gold(Intertiol Version)";"Samsung";194.9;1;"This Phone is NOT an authentic SAMSUNG phone. I Bought my phone in January 2016. Been having some problems with it so I called Samsung to get some trouble shooting help. The technician asked for the IMEI, which turned out to be invalid. So I'm stuck with a phone that won't even power up.";0
"Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone - Retail Packaging - Gold(Intertiol Version)";"Samsung";194.9;5;"This is my second order and I received the phones in excellent condition both times. Thank you again.";0
"Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone - Retail Packaging - Gold(Intertiol Version)";"Samsung";194.9;5;"love it";0
"Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone - Retail Packaging - Gold(Intertiol Version)";"Samsung";194.9;5;"It's a good phone for what I need it to do, and beyond great for the price I paid for it...It's an awesome phone have had no problems with it all...";1
"Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone - Retail Packaging - Gold(Intertiol Version)";"Samsung";194.9;5;"Amazing phone, the best value for the price, dont hesitate to grab one";0
"Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone - Retail Packaging - Gold(Intertiol Version)";"Samsung";194.9;5;"great dual sim phone for a family member in Jamaica";0
"Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone - Retail Packaging - Gold(Intertiol Version)";"Samsung";194.9;1;"Do not buy a Samsung galaxy grand prime because it I's not what they say they are... it done not load or work like it I's supposed to... very very unhappy with this phone.";2
"Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone White Blanco";"Samsung Korea LTD";184.9;5;"new in box as advertised and works great. it is a dual sim card cell if that is something your looking for, Have gotten several complements and inquires as to the price and where I purchased this cell. Loving it...";1
"Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone White Blanco";"Samsung Korea LTD";184.9;5;"Love It!!!!";0
"Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone White Blanco";"Samsung Korea LTD";184.9;5;"Worked perfectly, Nice quality.Edit:Vibration no longer working, after 6 months use.";0
"Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone White Blanco";"Samsung Korea LTD";184.9;5;"Love it battery last long and its super fast";1
"Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone White Blanco";"Samsung Korea LTD";184.9;4;"Love the phone. Using it in Trinidad in the Caribbean. The only thing is that it freezes up fairly often.What would be the cause of this?";1
"Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone White Blanco";"Samsung Korea LTD";184.9;5;"great phone even though its only 3g its features more than make up the difference";0
"Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone White Blanco";"Samsung Korea LTD";184.9;5;"Excellent telephone. The camera resolution is good. The duration of the battery is good.";0
"Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone White Blanco";"Samsung Korea LTD";184.9;4;"Nice and new just put my cricket Sim in it ND it worked just fine happy me...and planning to buy it again for my hubby soon";0
"Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone White Blanco";"Samsung Korea LTD";184.9;4;"The headphone sucks. The charger is just so so. The phone was moving inside the mail box. Only the phone is nice, other things are so so. Why the headphone and charger were made in Vietm not Chi? If made in Chi the quality would be excellent !! Oh! Where is the receipt ?";0
"Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone White Blanco";"Samsung Korea LTD";184.9;5;"So far so good, not a single thing wrong yet. It even came with an adapter to plug some intertiol plug into an American outlet. I doubt I'll ever use it but it's nice to have";0
"Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone White Blanco";"Samsung Korea LTD";184.9;5;"Great phone!I am using since it was received and everything is cool. It's a must have and recommend it.............";0
